strategy,primary,secondary,CAGR,primary_solo_CAGR,配對增益,max_drawdown,win_ratio,平均持股數,晉升,未過原因
P_IC_qb2of3__None__None__v0,P_IC_qb2,（空集合）,0.059737720923136006,0.059737720923136006,0.0,-0.6449016223592864,0.3628297922017278,471.75704225352115,False,primary 單獨不夠強
PB_qb2of3__ACCRUAL_qb2of3__None__v0,—,—,0.059701120695275334,,,-0.6409061640317004,0.42852494577006506,185.8530612244898,False,兩邊都不具 primary 資格
MOM_qb0of3__ROE_qb0of3__None__v0,—,—,0.05950411581908677,,,-0.7169275521292924,0.4754403044517214,174.4406779661017,False,兩邊都不具 primary 資格
REVENUE_qb2of3__OCF_E_qb0of3__None__v0,—,—,0.05941642574909056,,,-0.6380134737059653,0.47918107622077744,143.48979591836735,False,兩邊都不具 primary 資格
REVENUE_qb1of3__EV_EBITDA_qb2of3__None__v0,—,—,0.05938477801000186,,,-0.6904352501282924,0.44665288599141356,177.06938775510204,False,兩邊都不具 primary 資格
PB_qb2of3__ACCRUAL_qb0of3__None__v0,—,—,0.05933649137928532,,,-0.6319827520193417,0.42730985760017665,173.9469387755102,False,兩邊都不具 primary 資格
EV_S_qb2of3__REVENUE_qb1of3__None__v0,—,—,0.05879820441357442,,,-0.6866486072616889,0.4362199065756378,146.55102040816325,False,兩邊都不具 primary 資格
PB_qb1of3__MOM_qb1of3__None__v0,—,—,0.05856356875526636,,,-0.6092939913046855,0.5082803874596397,143.01320132013203,False,兩邊都不具 primary 資格
PB_qb2of3__ACCRUAL_qb1of3__None__v0,—,—,0.05848646789951206,,,-0.6662122410390916,0.4360248447204969,160.5265306122449,False,兩邊都不具 primary 資格
EV_S_qb2of3__CROIC_qb2of3__None__v0,—,—,0.0584794814848042,,,-0.6721458643171869,0.43586206896551727,162.59859154929578,False,兩邊都不具 primary 資格
P_IC_qb2of3__CROIC_qb1of3__None__v0,—,—,0.05827178113652587,,,-0.6365605500676144,0.4491758241758242,147.06521739130434,False,兩邊都不具 primary 資格
EV_S_qb2of3__EV_EBITDA_qb0of3__None__v0,—,—,0.058183858902544516,,,-0.6880684492393623,0.4451530612244898,111.78467153284672,False,兩邊都不具 primary 資格
